kant_CODE,kant_name,keskus_CODE,keskus_name,population,workers,share_to_center,top_pt_dest,n_trips_to_top,total_outbound_trips,n_trips_to_keskus,n_services_to_keskus,median_travel_time_min,avg_travel_time_min,min_travel_time_min,max_travel_time_min,first_departure_hour,last_departure_hour,service_span_hours,avg_frequency_min,am_peak_services,off_peak_services,hours_with_service,cv_hourly,pm_return_services,pm_return_hours_covered,prop_to_keskus,pt_matches_commute,has_pt_service,has_am_service,has_pm_return,return_feasible,is_center
K593,Sagadi,K663,Tallinn,NA,NA,NA,K815,7,13,1,1,92,92,92,92,8,8,0,NA,0,1,1,NA,0,0,0.07692307692307693,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K595,Saka,K225,Kohtla-Järve linn,NA,NA,NA,K118,19,33,16,16,7,7.3,7,9,6,20,14,55.4,4,12,13,0.4868050602311633,5,4,0.48484848484848486,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K596,Sakla,K270,Kuressaare linn,NA,NA,NA,K701,9,13,7,7,37,60.4,25,180,7,18,11,117.8,2,5,6,0.34992710611188255,3,2,0.5384615384615384,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K597,Saksi,K663,Tallinn,NA,NA,NA,K670,25,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K598,Saku,K663,Tallinn,NA,NA,NA,K663,33,49,33,33,25,24.2,16,28,5,22,17,31.9,6,27,18,0.46772341402502415,11,4,0.673469387755102,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K599,Salla,K663,Tallinn,NA,NA,NA,K544,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K600,Salme,K270,Kuressaare linn,NA,NA,NA,K270,10,15,10,10,21,20.7,17,24,6,21,15,96.8,2,8,9,0.30000000000000004,4,3,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K601,Salutaguse,K663,Tallinn,NA,NA,NA,K090,4,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K602,Sandla,K270,Kuressaare linn,NA,NA,NA,K270,4,4,4,4,20,20,20,20,7,18,11,223.3,1,3,4,0,2,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K603,Sangaste,K674,Tartu linn,NA,NA,NA,K461,10,21,3,3,73,72.7,72,73,6,15,9,257.5,1,2,3,0,1,1,0.14285714285714285,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K604,Sangla,K674,Tartu linn,NA,NA,NA,K674,11,22,11,11,43,50.5,39,95,6,20,14,83.2,2,9,9,0.36078426969062594,3,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K605,Sargvere,K458,Paide linn,NA,NA,NA,K458,19,46,19,19,13,17.3,13,73,6,20,14,45.4,5,14,13,0.5311184387094948,5,4,0.41304347826086957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K607,Saue linn,K663,Tallinn,NA,NA,NA,K608,97,141,82,82,20,26.3,14,47,5,22,17,13,16,66,18,0.36282823671232595,25,4,0.5815602836879432,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K608,Saue ümbrus,K663,Tallinn,NA,NA,NA,K663,75,177,75,75,23,24.8,11,39,5,23,18,14.3,17,58,19,0.4885655496412905,30,4,0.423728813559322,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K609,Saueaugu,K663,Tallinn,NA,NA,NA,K368,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K610,Sauga,K531,Pärnu linn,NA,NA,NA,K531,95,132,95,95,8,7.9,3,66,5,23,18,11.3,15,80,19,0.38873012632302,25,4,0.7196969696969697,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K611,Saulepi,K531,Pärnu linn,NA,NA,NA,K531,4,8,4,4,71.5,75,69,88,6,19,13,267,1,3,4,0,2,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K612,Sauvere,K270,Kuressaare linn,NA,NA,NA,K270,4,5,4,4,21.5,36.8,21,83,7,18,11,226.7,1,3,4,0,1,1,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K613,Saverna,K674,Tartu linn,NA,NA,NA,K163,10,23,7,7,39,40.4,38,46,7,19,12,117.8,1,6,7,0,3,3,0.30434782608695654,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K614,Savikoti,K789,Viljandi linn,NA,NA,NA,K789,10,18,10,10,12,13.4,11,21,5,20,15,102,1,9,8,0.3703280399090206,2,2,0.5555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K615,Seliste,K531,Pärnu linn,NA,NA,NA,K704,10,19,9,9,57,55.3,39,66,5,20,15,107.9,1,8,9,0,4,4,0.47368421052631576,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K616,Selja,K531,Pärnu linn,NA,NA,NA,K683,19,34,16,16,38.5,39.7,32,61,6,20,14,56.3,4,12,13,0.4868050602311633,6,3,0.47058823529411764,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K617,Seljametsa,K531,Pärnu linn,NA,NA,NA,K623,55,67,5,5,12,12.2,11,14,6,18,12,185.2,1,4,5,0,19,4,0.07462686567164178,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K618,Sihva,K674,Tartu linn,NA,NA,NA,K451,11,18,4,4,61.5,64.2,59,75,6,15,9,171.7,1,3,4,0,1,1,0.2222222222222222,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K619,Siimusti,K115,Jõgeva linn,NA,NA,NA,K115,45,61,45,45,6,7,3,36,6,19,13,18.3,12,33,14,0.6361684929144306,16,4,0.7377049180327869,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K621,Simuna,K663,Tallinn,NA,NA,NA,K545,7,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K622,Sinalepa,K061,Haapsalu linn,NA,NA,NA,K061,4,7,4,4,18,18.8,18,21,7,19,12,246,1,3,4,0,1,1,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K623,Sindi linn,K531,Pärnu linn,NA,NA,NA,K531,76,94,76,76,33,28.4,11,33,0,22,22,15.1,12,64,19,0.47871355387816905,23,4,0.8085106382978723,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K625,Sipa,K663,Tallinn,NA,NA,NA,K416,9,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K626,Soe,K789,Viljandi linn,NA,NA,NA,K789,7,13,7,7,41,42,33,56,6,19,13,129.8,2,5,7,0,2,2,0.5384615384615384,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K628,Soohara,K523,Põlva linn,NA,NA,NA,K523,7,11,7,7,20,22.9,16,34,7,17,10,106.5,2,5,6,0.34992710611188255,1,1,0.6363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K629,Soometsa,K531,Pärnu linn,NA,NA,NA,K531,5,9,5,5,30,30,29,32,7,18,11,169.8,1,4,5,0,1,1,0.5555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K630,Sooru,K740,Valga linn,NA,NA,NA,K689,16,29,15,15,13,13,10,16,7,20,13,56.5,3,12,12,0.36181361349331637,6,3,0.5172413793103449,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K631,Sudiste,K789,Viljandi linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K632,Suigu,K531,Pärnu linn,NA,NA,NA,K531,6,8,6,6,30,30.7,28,36,7,20,13,157.8,2,4,5,0.37267799624996506,2,2,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K633,Suislepa,K789,Viljandi linn,NA,NA,NA,K789,7,7,7,7,44,44.7,35,59,6,19,13,130,2,5,7,0,2,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K634,Sulbi,K813,Võru linn,NA,NA,NA,K450,4,7,3,3,29,27.7,23,31,6,15,9,254,1,2,3,0,1,1,0.42857142857142855,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K635,Surju,K531,Pärnu linn,NA,NA,NA,K531,16,29,16,16,21,22.6,14,34,6,19,13,50.4,5,11,9,0.546651740141747,6,4,0.5517241379310345,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K636,Sutlepa,K061,Haapsalu linn,NA,NA,NA,K061,4,8,4,4,27.5,27.2,26,28,7,16,9,194,1,3,4,0,1,1,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K638,Suure-Jaani,K789,Viljandi linn,NA,NA,NA,K637,28,29,19,19,30,38.4,25,85,5,20,15,51.1,4,15,14,0.466659563835427,5,3,0.6551724137931034,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K637,Suure-Jaani linn,K789,Viljandi linn,NA,NA,NA,K638,27,47,19,19,35,34.4,21,81,5,20,15,51.2,4,15,14,0.5489078321767835,5,3,0.40425531914893614,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K639,Suurejõe,K663,Tallinn,NA,NA,NA,K827,8,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K640,Suuremõisa,K292,Kärdla linn,NA,NA,NA,K292,11,22,11,11,26,27.6,20,37,7,20,13,79.3,3,8,8,0.3763993960049205,4,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K641,Suurupi,K663,Tallinn,NA,NA,NA,K663,96,172,96,96,31,29.7,16,42,0,23,23,11.6,17,79,20,0.49945145348268327,30,4,0.5581395348837209,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K642,Sõmerpalu,K813,Võru linn,NA,NA,NA,K813,14,21,14,14,14.5,33.6,11,153,7,21,14,64.6,3,11,11,0.5080976926793926,5,4,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K643,Sõmeru,K545,Rakvere linn,NA,NA,NA,K545,50,79,50,50,6,6.9,4,28,6,21,15,18.3,14,36,15,0.7050835816716038,19,4,0.6329113924050633,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K644,Sõrandu,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K646,Sälliku Alliku,K118,Jõhvi linn,NA,NA,NA,K096,7,12,5,5,46,47.2,46,49,7,18,11,157,1,4,5,0,2,2,0.4166666666666667,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K647,Sänna,K813,Võru linn,NA,NA,NA,K813,7,13,7,7,25,42.6,20,144,6,17,11,115.8,1,6,7,0,3,2,0.5384615384615384,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K649,Sürgavere,K789,Viljandi linn,NA,NA,NA,K789,16,28,16,16,17,20.6,10,37,6,19,13,52.4,3,13,12,0.4885042104591971,4,3,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K652,Tabasalu,K663,Tallinn,NA,NA,NA,K663,134,235,134,134,23,22.3,7,56,0,23,23,8.3,28,106,20,0.517256809687799,41,4,0.5702127659574469,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K653,Tabivere,K674,Tartu linn,NA,NA,NA,K674,21,36,21,21,32,35.5,19,66,6,23,17,51.2,5,16,13,0.40265558393542294,7,4,0.5833333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K654,Taebla,K061,Haapsalu linn,NA,NA,NA,K061,25,48,25,25,21,21.1,15,27,6,23,17,42.1,4,21,16,0.6169170662793069,7,4,0.5208333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K655,Taevaskoja,K523,Põlva linn,NA,NA,NA,K767,7,11,6,6,19,32.3,12,108,9,20,11,130.8,0,6,6,0,2,2,0.5454545454545454,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K656,Tagamõisa,K270,Kuressaare linn,NA,NA,NA,K197,4,4,2,2,49,49,42,56,8,19,11,639,0,2,2,0,2,2,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K657,Tagaranna,K270,Kuressaare linn,NA,NA,NA,K270,2,2,2,2,42,42,42,42,6,18,12,680,1,1,2,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K658,Tagavere,K270,Kuressaare linn,NA,NA,NA,K270,9,17,9,9,39,44.4,36,81,7,20,13,103.9,1,8,8,0.3142696805273545,3,2,0.5294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K659,Tagula,K740,Valga linn,NA,NA,NA,K740,5,9,5,5,31,38.8,31,52,7,18,11,153.8,1,4,5,0,1,2,0.5555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K660,Tahula,K270,Kuressaare linn,NA,NA,NA,K270,27,41,27,27,6,9.4,3,65,5,21,16,36.4,6,21,14,0.6256789074100219,11,4,0.6585365853658537,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K661,Taikse,K663,Tallinn,NA,NA,NA,K440,10,17,4,4,79.5,79.8,78,82,7,19,12,241,1,3,4,0,2,2,0.23529411764705882,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K662,Tali,K531,Pärnu linn,NA,NA,NA,K208,4,7,3,3,74,73,68,77,6,18,12,342.5,2,1,3,0,1,1,0.42857142857142855,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K664,Tammiku,K118,Jõhvi linn,NA,NA,NA,K225,30,46,24,24,12,15.5,5,59,6,20,14,38,5,19,13,0.578601842887311,9,4,0.5217391304347826,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K665,Tammiste,K531,Pärnu linn,NA,NA,NA,K531,55,62,55,55,16,15.1,1,24,5,22,17,19.1,11,44,18,0.48245845864381565,16,4,0.8870967741935484,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K666,Tammistu,K674,Tartu linn,NA,NA,NA,K364,6,9,5,5,35,38.2,30,60,7,16,9,145,3,2,3,0.692820323027551,4,4,0.5555555555555556,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K667,Tamsa,K674,Tartu linn,NA,NA,NA,K674,18,23,18,18,48,55.5,38,114,6,22,16,55.9,6,12,12,0.778498944161523,4,4,0.782608695652174,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K668,Tamsalu linn,K663,Tallinn,NA,NA,NA,K669,23,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K669,Tamsalu,K663,Tallinn,NA,NA,NA,K668,22,45,11,11,75,77.4,73,87,7,22,15,93.2,1,10,11,0,4,4,0.24444444444444444,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K670,Tapa linn,K663,Tallinn,NA,NA,NA,K145,25,74,17,17,62,60.8,56,70,6,23,17,63.6,2,15,15,0.3104698017127927,6,4,0.22972972972972974,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K671,Tapiku,K663,Tallinn,NA,NA,NA,K015,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K672,Tarbja,K458,Paide linn,NA,NA,NA,K458,8,11,8,8,10,19.2,9,83,6,19,13,115.3,3,5,7,0.3307189138830739,2,2,0.7272727272727273,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K673,Taritu,K270,Kuressaare linn,NA,NA,NA,K270,5,8,5,5,45,47.4,43,55,6,19,13,193.8,2,3,4,0.4,2,2,0.625,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K674,Tartu linn,K674,Tartu linn,NA,NA,NA,K415,175,587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K675,Tarva,K663,Tallinn,NA,NA,NA,K366,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K676,Teenuse,K663,Tallinn,NA,NA,NA,K416,4,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K677,Tihemetsa,K531,Pärnu linn,NA,NA,NA,K208,16,23,10,10,48.5,48.3,36,61,6,20,14,94.8,2,8,9,0.30000000000000004,3,4,0.43478260869565216,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K678,Tiirimetsa,K270,Kuressaare linn,NA,NA,NA,K270,4,7,4,4,35.5,36,34,39,6,19,13,258.3,1,3,4,0,2,2,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K679,Tipu,K789,Viljandi linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K680,Toila,K118,Jõhvi linn,NA,NA,NA,K118,50,79,50,50,7,10.8,6,65,5,23,18,21,10,40,17,0.42449970553582245,13,4,0.6329113924050633,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K681,Tootsi alev,K531,Pärnu linn,NA,NA,NA,K616,18,20,10,10,44,46.1,39,68,6,20,14,94,2,8,9,0.30000000000000004,5,4,0.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K682,Topu,K061,Haapsalu linn,NA,NA,NA,K061,4,4,4,4,17.5,17.5,12,23,7,17,10,215.7,1,3,4,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K683,Tori,K531,Pärnu linn,NA,NA,NA,K531,20,41,20,20,27.5,31,23,59,6,20,14,45.2,6,14,12,0.4670993664969137,7,4,0.4878048780487805,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K684,Torma,K663,Tallinn,NA,NA,NA,K266,13,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K685,Tornimäe,K270,Kuressaare linn,NA,NA,NA,K447,6,8,3,3,60,91.7,60,155,7,14,7,192.5,1,2,3,0,1,1,0.375,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K686,Treimani,K531,Pärnu linn,NA,NA,NA,K142,9,9,8,8,74,72.4,67,76,6,17,11,97.9,2,6,8,0,2,2,0.8888888888888888,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K687,Triigi,K663,Tallinn,NA,NA,NA,K545,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K688,Tsiistre,K813,Võru linn,NA,NA,NA,K060,4,4,3,3,48,58.3,46,81,8,17,9,280.5,0,3,3,0,1,1,0.75,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K689,Tsirguliina,K740,Valga linn,NA,NA,NA,K740,22,43,22,22,16,16,10,22,7,21,14,41.6,4,18,12,0.561740346048477,8,4,0.5116279069767442,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K690,Tsolgo,K813,Võru linn,NA,NA,NA,K813,7,12,7,7,21,20.9,16,26,7,17,10,99,2,5,6,0.34992710611188255,2,2,0.5833333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K691,Tsooru,K813,Võru linn,NA,NA,NA,K813,6,9,6,6,71.5,65.7,36,90,6,17,11,126.4,2,4,5,0.37267799624996495,2,2,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K692,Tubala-Nõmba,K292,Kärdla linn,NA,NA,NA,K292,16,28,16,16,9,14.9,5,109,5,20,15,59.8,5,11,10,0.4370036867375632,5,3,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K693,Tudu,K545,Rakvere linn,NA,NA,NA,K545,2,3,2,2,36,36,34,38,7,15,8,525,1,1,2,0,1,1,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K694,Tudulinna,K663,Tallinn,NA,NA,NA,K044,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K695,Tuhalaane,K789,Viljandi linn,NA,NA,NA,K789,11,22,11,11,33,33.7,29,40,6,19,13,73.3,4,7,8,0.54110822483116,2,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K696,Turba,K663,Tallinn,NA,NA,NA,K663,29,48,29,29,54,49,30,57,6,21,15,32.8,5,24,16,0.4602296554020119,8,4,0.6041666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K697,Tutermaa,K663,Tallinn,NA,NA,NA,K663,43,85,43,43,34,35.1,30,55,6,23,17,24.3,9,34,18,0.5768081690823076,15,4,0.5058823529411764,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K698,Tuudi,K663,Tallinn,NA,NA,NA,K340,14,26,2,2,85,85,85,85,15,20,5,280,0,2,2,0,1,1,0.07692307692307693,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K699,Tõhela,K531,Pärnu linn,NA,NA,NA,K704,3,3,1,1,77,77,77,77,7,7,0,NA,1,0,1,NA,1,1,0.3333333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K700,Tõlla,K531,Pärnu linn,NA,NA,NA,K208,4,4,1,1,54,54,54,54,16,16,0,NA,0,1,1,NA,1,2,0.25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K701,Tõnija,K270,Kuressaare linn,NA,NA,NA,K270,8,14,8,8,41.5,56.2,27,177,6,18,12,101,2,6,6,0.38729833462074165,4,2,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K702,Tõravere,K674,Tartu linn,NA,NA,NA,K674,37,60,37,37,40,45,27,132,5,21,16,28,6,31,17,0.4661672516394687,6,3,0.6166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K704,Tõstamaa,K531,Pärnu linn,NA,NA,NA,K531,12,19,12,12,66.5,61.6,47,76,5,20,15,78.2,2,10,10,0.3513641844631533,5,4,0.631578947368421,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K705,Tänassilma,K789,Viljandi linn,NA,NA,NA,K789,24,37,24,24,20,22.4,14,64,6,22,16,42,4,20,13,0.4336804165554443,6,4,0.6486486486486487,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K706,Tärivere,K118,Jõhvi linn,NA,NA,NA,K096,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
K707,Tääksi,K789,Viljandi linn,NA,NA,NA,K789,19,29,19,19,21,19.9,10,32,6,21,15,50.6,5,14,11,0.5236775984771684,5,2,0.6551724137931034,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K708,Türi,K709,Türi linn,NA,NA,NA,K709,74,88,74,74,4,5.4,3,21,5,23,18,15.5,13,61,19,0.5798051498992463,23,4,0.8409090909090909,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K709,Türi linn,K709,Türi linn,NA,NA,NA,K708,73,91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K710,Türisalu,K663,Tallinn,NA,NA,NA,K193,9,16,8,8,45,45.4,40,55,6,22,16,135.7,4,4,6,0.6123724356957946,2,3,0.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K711,Ubja,K545,Rakvere linn,NA,NA,NA,K545,21,34,21,21,22,22.4,19,32,6,21,15,43.8,4,17,14,0.34591634777518054,7,4,0.6176470588235294,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K712,Uhtna,K545,Rakvere linn,NA,NA,NA,K545,11,15,11,11,23,19.8,12,27,6,18,12,71.1,3,8,10,0.28747978728803447,5,3,0.7333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K713,Ulila,K674,Tartu linn,NA,NA,NA,K674,16,29,16,16,29,41.1,27,162,6,17,11,44.3,3,13,9,0.546651740141747,4,2,0.5517241379310345,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K714,Uljaste-Satsu,K213,Kiviõli linn,NA,NA,NA,K213,7,12,7,7,10,10.1,7,13,7,18,11,107.2,2,5,6,0.34992710611188255,2,2,0.5833333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K716,Ulvi,K674,Tartu linn,NA,NA,NA,K044,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K715,Ulvi Adraku,K545,Rakvere linn,NA,NA,NA,K545,11,19,11,11,22,21.3,14,29,6,16,10,55.9,4,7,7,0.6210273191490665,4,3,0.5789473684210527,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K717,Umbusi,K521,Põltsamaa linn,NA,NA,NA,K521,3,3,3,3,10,9.3,8,10,7,17,10,319,1,2,3,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K718,Urge,K531,Pärnu linn,NA,NA,NA,K531,9,17,9,9,15,15.6,10,19,7,18,11,84.8,5,4,5,0.7243558228002943,4,2,0.5294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K720,Uue-Antsla,K674,Tartu linn,NA,NA,NA,K813,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K721,Uue-Kariste,K789,Viljandi linn,NA,NA,NA,K789,3,6,3,3,34,32,28,34,6,16,10,287.5,2,1,3,0,1,1,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K722,Uuemõisa,K061,Haapsalu linn,NA,NA,NA,K061,53,89,53,53,6,7.2,3,13,5,23,18,20.7,9,44,19,0.5678169103409643,15,4,0.5955056179775281,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K723,Uula (Rämsi),K674,Tartu linn,NA,NA,NA,K674,15,27,15,15,35,46.5,30,155,6,17,11,47.1,3,12,9,0.4242640687119285,4,2,0.5555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K724,Uulu,K531,Pärnu linn,NA,NA,NA,K531,27,53,27,27,5,5.1,4,7,6,19,13,31.2,6,21,13,0.5369305982217933,8,4,0.5094339622641509,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K726,Uusna,K789,Viljandi linn,NA,NA,NA,K789,22,32,22,22,17,18.8,10,68,6,22,16,46.8,3,19,13,0.6095543239361042,6,3,0.6875,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
